variable,value,pop,country_iso2,mean_w,se_w,count,question_n
phys_plans,Use only digital business operations,overall_owner_manager,IE,0.05071794,0.020875889,17,230
phys_plans,Use only in-person business operations,overall_owner_manager,IE,0.233872238,0.040272304,52,230
phys_sit,Online only business (no physical store),overall_owner_manager,IE,0.279896416,0.04360316,61,222
phys_sit,Physical store(s) is currently expanding to a larger or additional space,overall_owner_manager,IE,0.082292727,0.026690372,19,222
phys_sit,Physical store(s) is currently operating normally,overall_owner_manager,IE,0.49533609,0.048559357,114,222
phys_sit,Physical store(s) is permanently closed,overall_owner_manager,IE,0.022525984,0.014411736,8,222
phys_sit,Physical store(s) is temporarily closed,overall_owner_manager,IE,0.119948784,0.031555402,20,222
phys_yrs_costs_due_to_implementing_climate_change_policies_and_regulations,Checked,overall_owner_manager,IE,0.220525232,0.039981137,49,223
phys_yrs_costs_due_to_implementing_climate_change_policies_and_regulations,Unchecked,overall_owner_manager,IE,0.779474768,0.039981137,174,223
phys_yrs_energy_costs_renewable_energy_sources,Checked,overall_owner_manager,IE,0.315011438,0.044795026,77,223
phys_yrs_energy_costs_renewable_energy_sources,Unchecked,overall_owner_manager,IE,0.684988562,0.044795026,146,223
phys_yrs_i_expect_no_challenges,Checked,overall_owner_manager,IE,0.301074777,0.04423617,64,223
phys_yrs_i_expect_no_challenges,Unchecked,overall_owner_manager,IE,0.698925223,0.04423617,159,223
phys_yrs_insurance_costs_due_to_natural_disasters_and_or_extreme_weather,Checked,overall_owner_manager,IE,0.200563485,0.038613831,43,223
phys_yrs_insurance_costs_due_to_natural_disasters_and_or_extreme_weather,Unchecked,overall_owner_manager,IE,0.799436515,0.038613831,180,223
phys_yrs_other_please_specify,Checked,overall_owner_manager,IE,0.056865252,0.022332396,10,223
phys_yrs_other_please_specify,Unchecked,overall_owner_manager,IE,0.943134748,0.022332396,213,223
phys_yrs_physical_damage_due_to_natural_disasters_and_or_severe_weather,Checked,overall_owner_manager,IE,0.044626105,0.0199116,13,223
phys_yrs_physical_damage_due_to_natural_disasters_and_or_severe_weather,Unchecked,overall_owner_manager,IE,0.955373895,0.0199116,210,223
phys_yrs_supply_chain_disruptions_weather,Checked,overall_owner_manager,IE,0.1470778,0.034154918,36,223
phys_yrs_supply_chain_disruptions_weather,Unchecked,overall_owner_manager,IE,0.8529222,0.034154918,187,223
phys_yrs_surplus_office_commercial_space,Checked,overall_owner_manager,IE,0.022396302,0.014269033,5,223
phys_yrs_surplus_office_commercial_space,Unchecked,overall_owner_manager,IE,0.977603698,0.014269033,218,223
sex,Female,overall_owner_manager,IE,0.458198266,0.039459476,156,337
sex,Male,overall_owner_manager,IE,0.541801734,0.039459476,181,337
skl_lng,All,overall_owner_manager,IE,0.130209651,0.035149735,22,193
skl_lng,Between 0 and 25%,overall_owner_manager,IE,0.231157557,0.044031745,47,193
skl_lng,Between 25 and 50%,overall_owner_manager,IE,0.057352112,0.024285253,13,193
skl_lng,Between 50 and 75%,overall_owner_manager,IE,0.050295856,0.022827242,10,193
skl_lng,Between 75 and 100%,overall_owner_manager,IE,0.084185181,0.029001124,12,193
skl_lng,None,overall_owner_manager,IE,0.446799641,0.05192671,89,193
urb,City,overall_owner_manager,IE,0.257062527,0.032961208,87,366
urb,Online only,overall_owner_manager,IE,0.0675957,0.018935172,33,366
urb,Suburb / Outskirts of a city,overall_owner_manager,IE,0.105970302,0.023215372,41,366
urb,Town,overall_owner_manager,IE,0.270540125,0.03350612,100,366
urb,Village or countryside,overall_owner_manager,IE,0.298831346,0.034524859,105,366
bus_cur_opn,No,overall_owner_manager,IL,0.241097653,0.037047442,71,354
bus_cur_opn,Yes,overall_owner_manager,IL,0.758902347,0.037047442,283,354
bus_dig_rev,All,overall_owner_manager,IL,0.106128492,0.031742688,39,256
bus_dig_rev,Between 0 and 25%,overall_owner_manager,IL,0.176345828,0.039277623,41,256
bus_dig_rev,Between 25 and 50%,overall_owner_manager,IL,0.081242807,0.02815678,18,256
bus_dig_rev,Between 50 and 75%,overall_owner_manager,IL,0.089264206,0.029384955,17,256
bus_dig_rev,Between 75 and 100%,overall_owner_manager,IL,0.080785169,0.028084357,20,256
bus_dig_rev,None,overall_owner_manager,IL,0.466233499,0.051412361,121,256
bus_emp_btn,0 (Just me),overall_owner_manager,IL,0.353835646,0.03841622,160,407
bus_emp_btn,1,overall_owner_manager,IL,0.151146147,0.028777784,58,407
bus_emp_btn,100 to 250,overall_owner_manager,IL,0.040968338,0.01592513,7,407
bus_emp_btn,10 to 49,overall_owner_manager,IL,0.069307482,0.020404949,34,407
bus_emp_btn,2 to 4,overall_owner_manager,IL,0.251968537,0.034879916,98,407
bus_emp_btn,50 to 99,overall_owner_manager,IL,0.012334059,0.008867484,4,407
bus_emp_btn,5 to 9,overall_owner_manager,IL,0.120439791,0.026149304,46,407
bus_emp_chn,Decreased,overall_owner_manager,IL,0.3690663,0.042073154,115,350
bus_emp_chn,Don’t know,overall_owner_manager,IL,0.066357477,0.021701825,27,350
bus_emp_chn,Increased,overall_owner_manager,IL,0.068221187,0.021982499,30,350
bus_emp_chn,Stayed the same,overall_owner_manager,IL,0.496355036,0.043593273,178,350
bus_emp_rhr_pct,100% (meaning that all have been re-hired),overall_owner_manager,IL,0.270280979,0.045645914,84,266
bus_emp_rhr_pct,Between 0 and 10%,overall_owner_manager,IL,0.475924007,0.051331301,121,266
bus_emp_rhr_pct,Between 10 and 20%,overall_owner_manager,IL,0.033020824,0.01836618,7,266
bus_emp_rhr_pct,Between 20 and 30%,overall_owner_manager,IL,0.022587043,0.015271618,9,266
bus_emp_rhr_pct,Between 30 and 40%,overall_owner_manager,IL,0.045083375,0.021325895,9,266
bus_emp_rhr_pct,Between 40 and 50%,overall_owner_manager,IL,0.069757005,0.026182339,10,266
bus_emp_rhr_pct,Between 50 and 60%,overall_owner_manager,IL,0.028577761,0.017125152,8,266
bus_emp_rhr_pct,Between 60 and 70%,overall_owner_manager,IL,0.004980756,0.007235686,3,266
bus_emp_rhr_pct,Between 70 and 80%,overall_owner_manager,IL,0.005847442,0.007836566,3,266
bus_emp_rhr_pct,Between 80 and 90%,overall_owner_manager,IL,0.024041941,0.015744057,6,266
bus_emp_rhr_pct,Between 90 and 100%,overall_owner_manager,IL,0.019898868,0.014353769,6,266
bus_fut_chl_cash_flow,Checked,overall_owner_manager,IL,0.219403285,0.041181091,81,282
bus_fut_chl_cash_flow,Unchecked,overall_owner_manager,IL,0.780596715,0.041181091,201,282
bus_fut_chl_finding_supplies,Checked,overall_owner_manager,IL,0.054706279,0.022628976,14,282
bus_fut_chl_finding_supplies,Unchecked,overall_owner_manager,IL,0.945293721,0.022628976,268,282
bus_fut_chl_getting_new_investors,Checked,overall_owner_manager,IL,0.076931511,0.026517466,24,282
bus_fut_chl_getting_new_investors,Unchecked,overall_owner_manager,IL,0.923068489,0.026517466,258,282
bus_fut_chl_getting_new_loans,Checked,overall_owner_manager,IL,0.082397123,0.027361905,20,282
bus_fut_chl_getting_new_loans,Unchecked,overall_owner_manager,IL,0.917602877,0.027361905,262,282
bus_fut_chl_government_or_health_authority_orders,Checked,overall_owner_manager,IL,0.097360457,0.029499279,32,282
bus_fut_chl_government_or_health_authority_orders,Unchecked,overall_owner_manager,IL,0.902639543,0.029499279,250,282
bus_fut_chl_inventory,Checked,overall_owner_manager,IL,0.096604798,0.029396875,32,282
bus_fut_chl_inventory,Unchecked,overall_owner_manager,IL,0.903395202,0.029396875,250,282
bus_fut_chl_lack_of_demand_no_customers,Checked,overall_owner_manager,IL,0.284826173,0.044911616,100,282
bus_fut_chl_lack_of_demand_no_customers,Unchecked,overall_owner_manager,IL,0.715173827,0.044911616,182,282
bus_fut_chl_lack_of_workers,Checked,overall_owner_manager,IL,0.200449861,0.039837187,44,282
bus_fut_chl_lack_of_workers,Unchecked,overall_owner_manager,IL,0.799550139,0.039837187,238,282
bus_fut_chl_logistics_e_g_shipping_delivering_services_or_goods,Checked,overall_owner_manager,IL,0.099671728,0.029809135,21,282
bus_fut_chl_logistics_e_g_shipping_delivering_services_or_goods,Unchecked,overall_owner_manager,IL,0.900328272,0.029809135,261,282
bus_fut_chl_no_challenges,Checked,overall_owner_manager,IL,0.15321324,0.035842485,36,282
bus_fut_chl_no_challenges,Unchecked,overall_owner_manager,IL,0.84678676,0.035842485,246,282
bus_fut_chl_other_please_specify,Checked,overall_owner_manager,IL,0.055976206,0.022874738,18,282
bus_fut_chl_other_please_specify,Unchecked,overall_owner_manager,IL,0.944023794,0.022874738,264,282
bus_fut_chl_repaying_outstanding_loans,Checked,overall_owner_manager,IL,0.149577471,0.035490605,50,282
bus_fut_chl_repaying_outstanding_loans,Unchecked,overall_owner_manager,IL,0.850422529,0.035490605,232,282
bus_mth_hir_alt_f,All,overall_owner_manager,IL,0.139843896,0.031219912,38,330
bus_mth_hir_alt_f,Exactly half,overall_owner_manager,IL,0.052068066,0.019998415,20,330
bus_mth_hir_alt_f,Less than half,overall_owner_manager,IL,0.126088026,0.029880788,42,330
bus_mth_hir_alt_f,More than half,overall_owner_manager,IL,0.058492752,0.021124388,17,330
bus_mth_hir_alt_f,None,overall_owner_manager,IL,0.62350726,0.043613439,213,330
bus_rol,Both own and manage a business,overall_owner_manager,IL,0.450957256,0.039977268,202,407
bus_rol,Manage a business,overall_owner_manager,IL,0.132064089,0.027200604,46,407
bus_rol,Own a business,overall_owner_manager,IL,0.416978655,0.039613342,159,407
bus_sls_dif,Don’t know,overall_owner_manager,IL,0.195440002,0.03777138,51,307
bus_sls_dif,Higher than last year,overall_owner_manager,IL,0.121055185,0.031070583,50,307
bus_sls_dif,Lower than last year,overall_owner_manager,IL,0.394208893,0.046548057,128,307
bus_sls_dif,Same as last year,overall_owner_manager,IL,0.206170343,0.038534849,52,307
bus_sls_dif,This business was not in operation last year,overall_owner_manager,IL,0.083125577,0.026296574,26,307
bus_sls_low,100% (meaning zero sales),overall_owner_manager,IL,0.005279104,0.010606441,2,122
bus_sls_low,Between 0 and 10%,overall_owner_manager,IL,0.160924464,0.053783684,10,122
bus_sls_low,Between 10 and 20%,overall_owner_manager,IL,0.037061693,0.027650363,8,122
bus_sls_low,Between 20 and 30%,overall_owner_manager,IL,0.071825096,0.037791315,16,122
bus_sls_low,Between 30 and 40%,overall_owner_manager,IL,0.242853745,0.06276265,25,122
bus_sls_low,Between 40 and 50%,overall_owner_manager,IL,0.212837083,0.059909397,21,122
bus_sls_low,Between 50 and 60%,overall_owner_manager,IL,0.061770547,0.035235808,15,122
bus_sls_low,Between 60 and 70%,overall_owner_manager,IL,0.069588406,0.037243028,8,122
bus_sls_low,Between 70 and 80%,overall_owner_manager,IL,0.035197451,0.026972041,7,122
bus_sls_low,Between 80 and 90%,overall_owner_manager,IL,0.057321917,0.034023661,5,122
bus_sls_low,Between 90 and 100%,overall_owner_manager,IL,0.045340495,0.030451337,5,122
bus_srv,12 months or more,overall_owner_manager,IL,0.480883995,0.049721805,107,271
bus_srv,At least 1 month but less than 2 months,overall_owner_manager,IL,0.049619474,0.021610726,11,271
bus_srv,At least 2 months but less than 3 months,overall_owner_manager,IL,0.035349246,0.018376789,14,271
bus_srv,At least 3 months but less than 6 months,overall_owner_manager,IL,0.053017002,0.022298373,23,271
bus_srv,At least 6 months but less than 9 months,overall_owner_manager,IL,0.074933595,0.026201083,20,271
bus_srv,At least 9 months but less than 12 months,overall_owner_manager,IL,0.024054391,0.015247706,13,271
bus_srv,Less than 1 month,overall_owner_manager,IL,0.01214285,0.010899383,5,271
bus_srv,Not sure,overall_owner_manager,IL,0.269999447,0.044181204,78,271
chl_fin_bills_or_accounts_payable,Checked,overall_owner_manager,IL,0.249450976,0.044479318,61,258
chl_fin_bills_or_accounts_payable,Unchecked,overall_owner_manager,IL,0.750549024,0.044479318,197,258
chl_fin_debt_or_loans,Checked,overall_owner_manager,IL,0.263118305,0.045263736,67,258
chl_fin_debt_or_loans,Unchecked,overall_owner_manager,IL,0.736881695,0.045263736,191,258
chl_fin_none_of_the_above,Checked,overall_owner_manager,IL,0.480008421,0.051356872,123,258
chl_fin_none_of_the_above,Unchecked,overall_owner_manager,IL,0.519991579,0.051356872,135,258
chl_fin_rent_or_lease,Checked,overall_owner_manager,IL,0.150880481,0.036793993,47,258
chl_fin_rent_or_lease,Unchecked,overall_owner_manager,IL,0.849119519,0.036793993,211,258
chl_fin_taxes,Checked,overall_owner_manager,IL,0.243841522,0.044140396,64,258
chl_fin_taxes,Unchecked,overall_owner_manager,IL,0.756158478,0.044140396,194,258
chl_fin_worker_benefits,Checked,overall_owner_manager,IL,0.094163585,0.030022189,16,258
chl_fin_worker_benefits,Unchecked,overall_owner_manager,IL,0.905836415,0.030022189,242,258
chl_fin_worker_hazard_pay,Checked,overall_owner_manager,IL,0.043833957,0.021044954,8,258
chl_fin_worker_hazard_pay,Unchecked,overall_owner_manager,IL,0.956166043,0.021044954,250,258
chl_fin_worker_salaries_and_wages,Checked,overall_owner_manager,IL,0.127539986,0.034290351,39,258
chl_fin_worker_salaries_and_wages,Unchecked,overall_owner_manager,IL,0.872460014,0.034290351,219,258
dem_age,20 to 29,overall_owner_manager,IL,0.150856103,0.028847442,48,399
dem_age,30 to 39,overall_owner_manager,IL,0.281894956,0.036263762,111,399
dem_age,40 to 49,overall_owner_manager,IL,0.266269929,0.035625785,123,399
dem_age,50 to 59,overall_owner_manager,IL,0.163342851,0.029796074,72,399
dem_age,60 to 69,overall_owner_manager,IL,0.079827188,0.021844662,32,399
dem_age,70 or older,overall_owner_manager,IL,0.046316553,0.01693969,9,399
dem_age,Less than 20,overall_owner_manager,IL,0.011492421,0.008590748,4,399
dgt_use_advertising,Checked,overall_owner_manager,IL,0.495647447,0.054342745,152,238
dgt_use_advertising,Unchecked,overall_owner_manager,IL,0.504352553,0.054342745,86,238
dgt_use_analyzing_or_researching_to_answer_business_questions,Checked,overall_owner_manager,IL,0.153668802,0.03919684,31,238
dgt_use_analyzing_or_researching_to_answer_business_questions,Unchecked,overall_owner_manager,IL,0.846331198,0.03919684,207,238
dgt_use_communicating_directly_with_customers,Checked,overall_owner_manager,IL,0.445375584,0.05401952,105,238
dgt_use_communicating_directly_with_customers,Unchecked,overall_owner_manager,IL,0.554624416,0.05401952,133,238
dgt_use_coordinating_or_collaborating_between_employees,Checked,overall_owner_manager,IL,0.17977005,0.041736354,38,238
dgt_use_coordinating_or_collaborating_between_employees,Unchecked,overall_owner_manager,IL,0.82022995,0.041736354,200,238
dgt_use_hiring,Checked,overall_owner_manager,IL,0.120154484,0.035339567,24,238
dgt_use_hiring,Unchecked,overall_owner_manager,IL,0.879845516,0.035339567,214,238
dgt_use_none_of_the_above,Checked,overall_owner_manager,IL,0.201934757,0.043632768,40,238
dgt_use_none_of_the_above,Unchecked,overall_owner_manager,IL,0.798065243,0.043632768,198,238
dgt_use_selling_goods_and_services,Checked,overall_owner_manager,IL,0.265990366,0.048025496,62,238
dgt_use_selling_goods_and_services,Unchecked,overall_owner_manager,IL,0.734009634,0.048025496,176,238
dig_use_access_to_digital_solutions_and_business_intelligence_services,Checked,overall_owner_manager,IL,0.136785294,0.038920128,32,222
dig_use_access_to_digital_solutions_and_business_intelligence_services,Unchecked,overall_owner_manager,IL,0.863214706,0.038920128,190,222
dig_use_increase_in_customer_or_supplier_base,Checked,overall_owner_manager,IL,0.272066699,0.050405582,60,222
dig_use_increase_in_customer_or_supplier_base,Unchecked,overall_owner_manager,IL,0.727933301,0.050405582,162,222
dig_use_increase_in_employment,Checked,overall_owner_manager,IL,0.090772296,0.032539295,15,222
dig_use_increase_in_employment,Unchecked,overall_owner_manager,IL,0.909227704,0.032539295,207,222
dig_use_increase_in_sales,Checked,overall_owner_manager,IL,0.3254905,0.05307113,71,222
dig_use_increase_in_sales,Unchecked,overall_owner_manager,IL,0.6745095,0.05307113,151,222
dig_use_lower_operation_costs_or_costs_of_sourcing_goods_and_services,Checked,overall_owner_manager,IL,0.138551966,0.039130557,22,222
dig_use_lower_operation_costs_or_costs_of_sourcing_goods_and_services,Unchecked,overall_owner_manager,IL,0.861448034,0.039130557,200,222
dig_use_no_impact,Checked,overall_owner_manager,IL,0.34266757,0.053755657,84,222
dig_use_no_impact,Unchecked,overall_owner_manager,IL,0.65733243,0.053755657,138,222
dig_use_something_not_listed_here,Checked,overall_owner_manager,IL,0.136086553,0.038836302,23,222
dig_use_something_not_listed_here,Unchecked,overall_owner_manager,IL,0.863913447,0.038836302,199,222
edu_deg,All,overall_owner_manager,IL,0.234712762,0.059857014,34,152
edu_deg,Between 0 and 25%,overall_owner_manager,IL,0.190150628,0.055422418,24,152
edu_deg,Between 25 and 50%,overall_owner_manager,IL,0.140038495,0.049011465,21,152
edu_deg,Between 50 and 75%,overall_owner_manager,IL,0.038425931,0.027148012,12,152
edu_deg,Between 75 and 100%,overall_owner_manager,IL,0.063933723,0.034550374,14,152
edu_deg,None,overall_owner_manager,IL,0.332738461,0.066547847,47,152
edu_trn_internships_or_apprenticeships,Checked,overall_owner_manager,IL,0.167487048,0.065049124,23,104
edu_trn_internships_or_apprenticeships,Unchecked,overall_owner_manager,IL,0.832512952,0.065049124,81,104
edu_trn_non_position_related_skill_training_classes_for_current_employees,Checked,overall_owner_manager,IL,0.101720837,0.052658195,15,104
edu_trn_non_position_related_skill_training_classes_for_current_employees,Unchecked,overall_owner_manager,IL,0.898279163,0.052658195,89,104
edu_trn_orientation_training_for_new_employees,Checked,overall_owner_manager,IL,0.409151788,0.08565161,32,104
edu_trn_orientation_training_for_new_employees,Unchecked,overall_owner_manager,IL,0.590848212,0.08565161,72,104
edu_trn_paying_at_least_in_part_for_formal_schooling_for_employees,Checked,overall_owner_manager,IL,0.216615008,0.071760794,14,104
edu_trn_paying_at_least_in_part_for_formal_schooling_for_employees,Unchecked,overall_owner_manager,IL,0.783384992,0.071760794,90,104
edu_trn_position_related_training_while_working,Checked,overall_owner_manager,IL,0.297461018,0.079635293,49,104
edu_trn_position_related_training_while_working,Unchecked,overall_owner_manager,IL,0.702538982,0.079635293,55,104
fin_ass,Cash grant form a government source,overall_owner_manager,IL,0.327725131,0.065752384,66,163
fin_ass,Cash grant from a non-government source,overall_owner_manager,IL,0.002143767,0.006478971,1,163
fin_ass,Loan from a government source,overall_owner_manager,IL,0.055423645,0.032051567,9,163
fin_ass,Loan from a traditional bank,overall_owner_manager,IL,0.072436131,0.036310542,12,163
fin_ass,My business has not received any financial assistance,overall_owner_manager,IL,0.485004175,0.07000963,71,163
fin_ass,Other,overall_owner_manager,IL,0.05726715,0.032548449,4,163
fin_prf,"An alternative private source, such as a financial technology (fintech) company",overall_owner_manager,IL,0.040885246,0.027339103,12,166
fin_prf,Family,overall_owner_manager,IL,0.042061507,0.027712575,12,166
fin_prf,Friends,overall_owner_manager,IL,0.01347696,0.01591898,5,166
fin_prf,Government,overall_owner_manager,IL,0.572666326,0.06829675,81,166
fin_prf,My business does not need any financial assistance,overall_owner_manager,IL,0.208979482,0.056132109,37,166
fin_prf,Non-profit organization,overall_owner_manager,IL,0.016413624,0.0175418,6,166
fin_prf,Other,overall_owner_manager,IL,0.013050773,0.015668635,5,166
fin_prf,Traditional bank,overall_owner_manager,IL,0.092466082,0.039993399,8,166
ind_oth,"Administrative and support services (e.g. rental and leasing, travel agencies, human resources, security)",overall_owner_manager,IL,0.021942637,0.016454,4,203
ind_oth,"Arts, entertainment, and recreation",overall_owner_manager,IL,0.180297335,0.04317852,36,203
ind_oth,Education,overall_owner_manager,IL,0.037122565,0.021234861,7,203
ind_oth,Financial and insurance activities,overall_owner_manager,IL,0.057859471,0.02622346,9,203
ind_oth,Human health and social work activities,overall_owner_manager,IL,0.118802908,0.036340842,21,203
ind_oth,Other,overall_owner_manager,IL,0.356315496,0.053789661,75,203
ind_oth,"Personal services (e.g. repair of household goods, washing of textiles, hairdressing)",overall_owner_manager,IL,0.033132768,0.02010283,9,203
ind_oth,"Professional, scientific, and technical services",overall_owner_manager,IL,0.125449406,0.037202463,28,203
ind_oth,Real estate activities,overall_owner_manager,IL,0.069077414,0.028481951,14,203
ind_top,"Agriculture, forestry, fishing and mining",overall_owner_manager,IL,0.014536505,0.010010423,7,380
ind_top,Construction,overall_owner_manager,IL,0.076758028,0.022264956,22,380
ind_top,"Hotels, cafes and restaurants",overall_owner_manager,IL,0.091663275,0.024133666,37,380
ind_top,Information and communication,overall_owner_manager,IL,0.081286813,0.022856103,34,380
ind_top,"Manufacturing, energy, water supply and waste management",overall_owner_manager,IL,0.026184416,0.013355556,7,380
ind_top,Other services,overall_owner_manager,IL,0.542903269,0.041664623,220,380
ind_top,Transportation and storage,overall_owner_manager,IL,0.030250272,0.014325066,5,380
ind_top,Wholesale and retail trade,overall_owner_manager,IL,0.136417423,0.02870708,48,380
phys_chl_a_lack_of_employees_willing_to_work_in_person,Checked,overall_owner_manager,IL,0.080636901,0.034201517,17,190
phys_chl_a_lack_of_employees_willing_to_work_in_person,Unchecked,overall_owner_manager,IL,0.919363099,0.034201517,173,190
phys_chl_a_lack_of_in_person_customers_returning_to_your_business,Checked,overall_owner_manager,IL,0.251921279,0.054530691,52,190
phys_chl_a_lack_of_in_person_customers_returning_to_your_business,Unchecked,overall_owner_manager,IL,0.748078721,0.054530691,138,190
phys_chl_a_lack_of_vaccinated_workers,Checked,overall_owner_manager,IL,0.115744767,0.040185967,18,190
phys_chl_a_lack_of_vaccinated_workers,Unchecked,overall_owner_manager,IL,0.884255233,0.040185967,172,190
phys_chl_concerns_to_comply_health_and_safety_guidelines_covid_19,Checked,overall_owner_manager,IL,0.222586453,0.052252893,36,190
phys_chl_concerns_to_comply_health_and_safety_guidelines_covid_19,Unchecked,overall_owner_manager,IL,0.777413547,0.052252893,154,190
phys_chl_confusion_health_safety_guidelines_covid_19,Checked,overall_owner_manager,IL,0.274113225,0.056031772,64,190
phys_chl_confusion_health_safety_guidelines_covid_19,Unchecked,overall_owner_manager,IL,0.725886775,0.056031772,126,190
phys_chl_inability_compensation_workers,Checked,overall_owner_manager,IL,0.211581017,0.051304069,37,190
phys_chl_inability_compensation_workers,Unchecked,overall_owner_manager,IL,0.788418983,0.051304069,153,190
phys_chl_no_challenges,Checked,overall_owner_manager,IL,0.391913646,0.061321496,65,190
phys_chl_no_challenges,Unchecked,overall_owner_manager,IL,0.608086354,0.061321496,125,190
phys_chl_surplus_office_commercial_space,Checked,overall_owner_manager,IL,0.051924804,0.027870435,9,190
phys_chl_surplus_office_commercial_space,Unchecked,overall_owner_manager,IL,0.948075196,0.027870435,181,190
phys_hyb,I think it is necessary currently and will continue to be necessary in the future,overall_owner_manager,IL,0.424527316,0.065968654,61,172
phys_hyb,"I think it is necessary currently, but will not be necessary in the future",overall_owner_manager,IL,0.010578456,0.013654452,4,172
phys_hyb,"I think it is neither unnecessary currently, nor will it be necessary in the future",overall_owner_manager,IL,0.220657653,0.055347254,46,172
phys_hyb,"I think it is unnecessary currently, but will be necessary in the future",overall_owner_manager,IL,0.017025916,0.017266277,3,172
phys_hyb,Not sure,overall_owner_manager,IL,0.327210659,0.062621824,58,172
phys_mnt,All or most employees will come to work in person,overall_owner_manager,IL,0.438836862,0.064135072,51,179
phys_mnt,Employees have the option of working from another location part of the time,overall_owner_manager,IL,0.058106212,0.030235121,16,179
phys_mnt,Employees may work entirely from home,overall_owner_manager,IL,0.124955806,0.042735883,27,179
phys_mnt,Not sure,overall_owner_manager,IL,0.37810112,0.062670525,85,179
phys_plans,Use both in-person and digital business operations roughly equally,overall_owner_manager,IL,0.366678718,0.057605679,68,202
phys_plans,Use mostly digital business operations,overall_owner_manager,IL,0.187918854,0.046697679,41,202
phys_plans,Use mostly in-person business operations,overall_owner_manager,IL,0.134839436,0.040828857,35,202
phys_plans,Use only digital business operations,overall_owner_manager,IL,0.085788688,0.033477168,22,202
phys_plans,Use only in-person business operations,overall_owner_manager,IL,0.224774304,0.049899686,36,202
phys_sit,Online only business (no physical store),overall_owner_manager,IL,0.307634737,0.057512175,81,188
phys_sit,Physical store(s) is currently expanding to a larger or additional space,overall_owner_manager,IL,0.033366064,0.022379892,8,188
phys_sit,Physical store(s) is currently operating normally,overall_owner_manager,IL,0.507958727,0.062300201,74,188
phys_sit,Physical store(s) is permanently closed,overall_owner_manager,IL,0.034941735,0.022883554,8,188
phys_sit,Physical store(s) is temporarily closed,overall_owner_manager,IL,0.116098737,0.03991996,17,188
phys_yrs_costs_due_to_implementing_climate_change_policies_and_regulations,Checked,overall_owner_manager,IL,0.150540124,0.042883955,25,202
phys_yrs_costs_due_to_implementing_climate_change_policies_and_regulations,Unchecked,overall_owner_manager,IL,0.849459876,0.042883955,177,202
phys_yrs_energy_costs_renewable_energy_sources,Checked,overall_owner_manager,IL,0.091911035,0.034645377,19,202
phys_yrs_energy_costs_renewable_energy_sources,Unchecked,overall_owner_manager,IL,0.908088965,0.034645377,183,202
phys_yrs_i_expect_no_challenges,Checked,overall_owner_manager,IL,0.386136395,0.058385308,75,202
phys_yrs_i_expect_no_challenges,Unchecked,overall_owner_manager,IL,0.613863605,0.058385308,127,202
phys_yrs_insurance_costs_due_to_natural_disasters_and_or_extreme_weather,Checked,overall_owner_manager,IL,0.114268798,0.038151539,20,202
phys_yrs_insurance_costs_due_to_natural_disasters_and_or_extreme_weather,Unchecked,overall_owner_manager,IL,0.885731202,0.038151539,182,202
phys_yrs_other_please_specify,Checked,overall_owner_manager,IL,0.05664586,0.027721628,15,202
phys_yrs_other_please_specify,Unchecked,overall_owner_manager,IL,0.94335414,0.027721628,187,202
phys_yrs_physical_damage_due_to_natural_disasters_and_or_severe_weather,Checked,overall_owner_manager,IL,0.187955414,0.046850542,26,202
phys_yrs_physical_damage_due_to_natural_disasters_and_or_severe_weather,Unchecked,overall_owner_manager,IL,0.812044586,0.046850542,176,202
phys_yrs_supply_chain_disruptions_weather,Checked,overall_owner_manager,IL,0.150703543,0.042903097,26,202
phys_yrs_supply_chain_disruptions_weather,Unchecked,overall_owner_manager,IL,0.849296457,0.042903097,176,202
phys_yrs_surplus_office_commercial_space,Checked,overall_owner_manager,IL,0.050680729,0.026304184,11,202
phys_yrs_surplus_office_commercial_space,Unchecked,overall_owner_manager,IL,0.949319271,0.026304184,191,202
sex,Female,overall_owner_manager,IL,0.412089466,0.043089392,141,347
sex,Male,overall_owner_manager,IL,0.587910534,0.043089392,206,347
skl_lng,All,overall_owner_manager,IL,0.353071902,0.06659173,54,162
skl_lng,Between 0 and 25%,overall_owner_manager,IL,0.131441971,0.047078993,21,162
skl_lng,Between 25 and 50%,overall_owner_manager,IL,0.08382899,0.038614116,18,162
skl_lng,Between 50 and 75%,overall_owner_manager,IL,0.048165195,0.029833772,17,162
skl_lng,Between 75 and 100%,overall_owner_manager,IL,0.186599466,0.054283537,15,162
skl_lng,None,overall_owner_manager,IL,0.196892476,0.055406679,37,162
urb,City,overall_owner_manager,IL,0.620610518,0.039809626,238,395
urb,Online only,overall_owner_manager,IL,0.112368566,0.025910432,61,395
urb,Suburb / Outskirts of a city,overall_owner_manager,IL,0.047494663,0.017449862,20,395
urb,Town,overall_owner_manager,IL,0.078214404,0.022028971,29,395
urb,Village or countryside,overall_owner_manager,IL,0.141311849,0.028578729,47,395
bus_cur_opn,No,overall_owner_manager,IN,0.326031271,0.049298186,245,982
bus_cur_opn,Yes,overall_owner_manager,IN,0.673968729,0.049298186,737,982
bus_dig_rev,All,overall_owner_manager,IN,0.067121172,0.024512004,53,626
bus_dig_rev,Between 0 and 25%,overall_owner_manager,IN,0.228626592,0.041136955,156,626
bus_dig_rev,Between 25 and 50%,overall_owner_manager,IN,0.186957138,0.038191277,95,626
bus_dig_rev,Between 50 and 75%,overall_owner_manager,IN,0.084835142,0.027294428,82,626
